station_name,station_index,station_latitude,station_longitude,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station
Woodland & Graveley,248,49.270684,-123.073562,Lombardo’s Pizzeria & Ristorante,4aa81dcdf964a5206a4f20e3,"Italian Restaurant, Pizzeria",49.27008612254722,-123.06989759193354,1641 Commercial Dr,273
Woodland & Graveley,248,49.270684,-123.073562,Tatsu Japanese Bistro,4f89dbf9e4b0af4d4e524dbb,"Japanese Restaurant, Sushi Restaurant",49.271666769201275,-123.06978806962825,1441 Commercial Dr.,294
Woodland & Graveley,248,49.270684,-123.073562,FigMart,4db9dbb55da389d2c22e3f5e,Convenience Store,49.271198819403274,-123.07080316481012,1480 Commercial Drive,208
Woodland & Graveley,248,49.270684,-123.073562,The Dime,4fa33d77e4b0ad74eb4a7533,Pub,49.27071297916521,-123.06965501878388,1565 Commercial Dr.,283
Woodland & Graveley,248,49.270684,-123.073562,Angel Seafoods,4c506253371520a1790c3cc1,,49.271994757806766,-123.07622533207483,,241
Woodland & Graveley,248,49.270684,-123.073562,Mosaic Park,4c5309fda724e21ee9941df4,Park,49.2729513610488,-123.07427811522636,McLean Dr.,257
Woodland & Graveley,248,49.270684,-123.073562,Terminal City Brewing,4b29bfe2f964a52020a324e3,Brewery,49.27020342187737,-123.07704702302321,1616 Clark Dr,258
Woodland & Graveley,248,49.270684,-123.073562,The Charlatan,4aab1084f964a520c75820e3,"Gastropub, Bar",49.27149008529324,-123.06974988358326,1447 COMMERCIAL Dr,290
Woodland & Graveley,248,49.270684,-123.073562,Arriva Ristorante,4b722a80f964a52020722de3,Italian Restaurant,49.27085845258219,-123.06988187337552,1537 Commercial Drive,267
Woodland & Graveley,248,49.270684,-123.073562,Mercato Dental Centre,4b2176dff964a520423c24e3,Dentist,49.27008612254722,-123.06989759193354,1617 Commercial Dr,273
Woodland & Graveley,248,49.270684,-123.073562,BC Liqour Store,4b5a61e9f964a5207ec128e3,Liquor Store,49.27106437051964,-123.06981818114035,Commercial St,274
Woodland & Graveley,248,49.270684,-123.073562,Shoppers Simply Pharmacy,4fb69a387bebbeb2a6c7cbf1,"Pharmacy, Cosmetics Store, Miscellaneous Store",49.27106437051964,-123.06981818114035,1517 Commercial Dr,274
Woodland & Graveley,248,49.270684,-123.073562,Commercial Drive Walk-in Clinic,4f14632de4b01eeff119abe5,Doctor's Office,49.271121011040584,-123.06982297844769,1515 Commercial Drive,275
Cardero & Bayshore,249,49.291597,-123.129158,Breaking Bean Kafe,54ee68c4498eac22e3209227,Café,49.29139494289951,-123.1297189147229,551 Cardero,46
Cardero & Bayshore,249,49.291597,-123.129158,H Tasting Lounge,5aebff9ddd8442002c58043f,Lounge,49.292324,-123.12869,1601 Bayshore Drive,87
Cardero & Bayshore,249,49.291597,-123.129158,Cardero Park,51e49d88498e7ce6654db1ca,Park,49.29224920205199,-123.1282504754713,,97
Cardero & Bayshore,249,49.291597,-123.129158,Cafe Villaggio,4bfb0f1e65fbc9b6d1ef906c,Coffee Shop,49.29130532031864,-123.12771915552719,1506 Coal Harbour Quay,109
Cardero & Bayshore,249,49.291597,-123.129158,PAL Theatre Vancouver,4aeca685f964a520eac921e3,Theater,49.29119423977456,-123.1300262712641,581 Cardero St Suite 300,77
Cardero & Bayshore,249,49.291597,-123.129158,Cardero's Restaurant,4aa7f160f964a5201c4e20e3,Seafood Restaurant,49.291138,-123.127408,1583 Coal Harbour Quay,136
Cardero & Bayshore,249,49.291597,-123.129158,H2 Kitchen + Bar,59371d4829551365e4b32e11,Restaurant,49.292654839586774,-123.12903795448338,1601 Bayshore Drive,117
Cardero & Bayshore,249,49.291597,-123.129158,"""meeting"" by Wang Shugang - Vancouver Biennale",4c703f50344437049793235f,Sculpture Garden,49.29174999861717,-123.12780216222951,,99
Cardero & Bayshore,249,49.291597,-123.129158,Casa Dolce Gelato,4c426d42520fa5939949cbac,Dessert Shop,49.29084935943615,-123.12707616295302,510 Nicola St,172
Cardero & Bayshore,249,49.291597,-123.129158,Soirette Macarons & Tea,4f04cf95c5128dfde90ff6a9,"Café, Bakery, Dessert Shop",49.289653998241945,-123.12799328541715,1433 W Pender St,231
Cardero & Bayshore,249,49.291597,-123.129158,Lift,4aa7f464f964a520314e20e3,"Seafood Restaurant, Steakhouse",49.293655,-123.129687,333 Menchions Mews,231
Cardero & Bayshore,249,49.291597,-123.129158,Blue Edge Cafe,4bc3adf44cdfc9b61dbc9721,Café,49.290839081319284,-123.12748092983254,510 nicola st,147
Cardero & Bayshore,249,49.291597,-123.129158,"The Westin Bayshore, Pool",51c8e417498e7cdb048ea7b5,Swimming Pool,49.29286161576325,-123.12870847021112,,144
Cardero & Bayshore,249,49.291597,-123.129158,The Red Accordion,5c6f7de8598e64002c215f5d,Restaurant,49.29029363556619,-123.13197745564858,1616 Alberni Street,250
Cardero & Bayshore,249,49.291597,-123.129158,White Spot,4abd6fc3f964a520508a20e3,"Burger Joint, Breakfast Spot",49.290936319836725,-123.1314752936021,1616 W Georgia St,183
Cardero & Bayshore,249,49.291597,-123.129158,Marina Square Park,4c0871d5009a0f472b3ae6bf,"Park, Field",49.29253227720959,-123.13095195194589,Bayshore Dr,166
Cardero & Bayshore,249,49.291597,-123.129158,Coal Harbour Community Centre,4ab6d9aef964a5204d7920e3,Recreation Center,49.29041963063329,-123.12574576591793,480 Broughton St.,279
Cardero & Bayshore,249,49.291597,-123.129158,Aki Japanese Restaurant,4ab1b50ef964a520776a20e3,Japanese Restaurant,49.289480015987465,-123.1269050443051,1368 W Pender St,286
Cardero & Bayshore,249,49.291597,-123.129158,Daily Grind,4ab10b70f964a520dc6720e3,Café,49.29005174659048,-123.13033424108912,1500 West Georgia,191
Cardero & Bayshore,249,49.291597,-123.129158,Dr Monam Medical Clinic,512a735fe4b0e836f74e8d63,Doctor's Office,49.28953705467247,-123.12826207129321,,237
Cardero & Bayshore,249,49.291597,-123.129158,Robson Place Apartments,4c0418649a7920a187cdd079,Structure,49.289887069091456,-123.13234832105402,777 Cardero Street,299
8th & Fraser,250,49.263382,-123.088837,Pizzeria Barbarella,4efbdec10e014519c62d8889,Pizzeria,49.262476473543806,-123.0896917300743,654 E Broadway,118
8th & Fraser,250,49.263382,-123.088837,Harkness & Co. Butchers,50f1d7c1e4b0d4f0debadf07,Butcher,49.26229546049348,-123.08959896278739,666 E. Broadway,132
8th & Fraser,250,49.263382,-123.088837,Fassil Restaurant,4b4e9e48f964a520bbf226e3,"Ethiopian Restaurant, Vegan and Vegetarian Restaurant, Bar",49.262269162424396,-123.08837999209439,736 East Broadway,128
8th & Fraser,250,49.263382,-123.088837,R.A.D Cycles,593db87a2a7ab65ad5729dd1,Bicycle Store,49.26267619275894,-123.08890124939994,701 E Broadway,78
8th & Fraser,250,49.263382,-123.088837,Ba Le,5ae52e0786bc49002cd8ee1e,"Vietnamese Restaurant, Sandwich Spot",49.26272797877069,-123.08955457626858,691 E Broadway,89
8th & Fraser,250,49.263382,-123.088837,BNS Cafe,56f0c4ce498e670546445e0a,Café,49.262795137553624,-123.09004697556101,691 East Broadway,109
8th & Fraser,250,49.263382,-123.088837,Subway,4c2527ceb7b8a5935fbf3de8,"Sandwich Spot, Fast Food Restaurant",49.26263046311194,-123.09027633756692,8-615 E Broadway,133
8th & Fraser,250,49.263382,-123.088837,Pho Nha Trang,4daf78bb81548efb15ac828a,"Vietnamese Restaurant, Noodle Restaurant",49.26228979752983,-123.08846286020054,720 E Broadway,124
8th & Fraser,250,49.263382,-123.088837,Kim's Mart,4cb12e67c5e6a1cdbbf3dbf6,Grocery Store,49.262641739860726,-123.09254852041033,591 E Broadway,281
8th & Fraser,250,49.263382,-123.088837,The Lido,53aa2de5498e191dfd681c59,Bar,49.26229662675265,-123.09227585778925,518 E Broadway,277
8th & Fraser,250,49.263382,-123.088837,Paper Crane Coffee Company,5745e458498ed0532a5b6849,Coffee Shop,49.26267249926564,-123.09222667442903,531 Broadway E,258
Spanish Banks East,251,49.27594,-123.21482,Spanish Banks East Cafe,4c0ea699c6cf76b0df138151,Fast Food Restaurant,49.27621600540974,-123.21503111632285,Marine dr,34
Spanish Banks East,251,49.27594,-123.21482,Spirit Bear Coffee Company,4f7cacb1e4b08ed8991b7bcc,Coffee Shop,49.2761749476627,-123.21486541237424,Spanish Banks,26
Spanish Banks East,251,49.27594,-123.21482,Spanish Banks East Booth,cbfd1451bf20400fa5a5268d,Park,49.276231552859265,-123.21487030832952,4707 Marine Dr NW,32
Balaclava & 6th,252,49.266924,-123.173849,Nick Sushi,4ba03e6cf964a520dc6337e3,Sushi Restaurant,49.26855788194522,-123.17074883601168,2953 West 4th Ave.,288
Balaclava & 6th,252,49.266924,-123.173849,Bangkok City Cafe,4fc03edae4b00dd50dfcafbd,Thai Restaurant,49.268578449472734,-123.170831690824,2-2953 W 4th Ave,285
Balaclava & 6th,252,49.266924,-123.173849,Little Bird Dim Sum + Craft Beer,5dbf9d540c7f490008e25221,Dim Sum Restaurant,49.2682179075861,-123.17161157710915,2958 W 4TH Ave,216
Balaclava & 6th,252,49.266924,-123.173849,Splash Swim & Cruise Ltd,4bb7cd4dcf2fc9b6c2d39e02,Boutique,49.26830550349077,-123.17129475792649,2950 W 4th Ave,240
Balaclava & 6th,252,49.266924,-123.173849,Jolly's Indian Bistro,4b74cb3af964a52063f22de3,Indian Restaurant,49.268295341829884,-123.17080736265738,2928 W 4TH Ave,268
Balaclava & 6th,252,49.266924,-123.173849,Blaq Sheep Coffee House,4fb7ddabe4b0d5ed259e60a8,Café,49.26855788194522,-123.17074883601168,2959 W 4th Ave,288
Balaclava & 6th,252,49.266924,-123.173849,General Gordon School,4c5220f794790f47aa6f26a2,Playground,49.266272414086124,-123.17047136517631,,255
Balaclava & 6th,252,49.266924,-123.173849,Kitstaya Sushi,4ade5687f964a520247521e3,Sushi Restaurant,49.264315238206585,-123.17419515928596,3105 W Broadway,290
Balaclava & 6th,252,49.266924,-123.173849,Artistry Coffee Tea & Bakery,5457d4d5498e7dd7f815b38b,Coffee Shop,49.26852182804765,-123.1708268251772,,282
Cambie & Water,253,49.284605,-123.108662,The Black Frog,4aa73706f964a5204f4c20e3,"Pub, Sports Bar",49.28454490515309,-123.10877170178692,108 Cambie St.,10
Cambie & Water,253,49.284605,-123.108662,Gastown Steam Clock,4aa9662cf964a520795320e3,Monument,49.28438640252272,-123.1089544674401,305 Water St,32
Cambie & Water,253,49.284605,-123.108662,Pourhouse Restaurant,4abea310f964a520ff8e20e3,"Restaurant, Lounge",49.284221965846754,-123.1083297558511,162 Water St,48
Cambie & Water,253,49.284605,-123.108662,Water Street Café,4aa736a3f964a5204e4c20e3,American Restaurant,49.28427835212058,-123.10880992883934,300 WATER St,37
Cambie & Water,253,49.284605,-123.108662,Hudson House Trading Co,4bfb18ebd0382d7f1144c90a,Gift Store,49.28440188367509,-123.10926393873486,308 Water St,49
Cambie & Water,253,49.284605,-123.108662,Café Kitsuné,614187edde545316073d564e,"Café, Coffee Shop",49.284418529275605,-123.10811097912165,157 Water St,44
Cambie & Water,253,49.284605,-123.108662,Trees Organic Coffee,4b392749f964a5204a5725e3,"Café, Dessert Shop, Sandwich Spot",49.28442576348661,-123.10922531049192,321 Water St.,45
Cambie & Water,253,49.284605,-123.108662,Kit and Ace,53c839b4498edf98feff55d5,Clothing Store,49.28434130148079,-123.10802326879165,151 Water St.,54
Cambie & Water,253,49.284605,-123.108662,Dutil Denim,4aac074af964a520b85b20e3,Boutique,49.28382170284062,-123.10927707566346,303 W. Cordova St.,97
Cambie & Water,253,49.284605,-123.108662,Herschel Supply Co. Gastown,5b1aebbd4a7aae002cb1b99d,"Fashion Accessories Store, Boutique",49.28466599568811,-123.1099980630541,347 Water St,97
Cambie & Water,253,49.284605,-123.108662,Timbertrain Coffee Roasters,52dec1e1498e71f308720349,Coffee Shop,49.28385800135924,-123.10962180383702,311 W Cordova St,108
Cambie & Water,253,49.284605,-123.108662,Oak+Fort,4d9b8b8e4fdab60cdcca4df2,"Women's Store, Boutique",49.284856460521794,-123.11009542550315,355 Water St,107
Cambie & Water,253,49.284605,-123.108662,Old Faithful Shop,4c01a2c73f0a9c74345aa0ec,Furniture and Home Store,49.28375361285184,-123.10954590816517,320 W Cordova St,114
Cambie & Water,253,49.284605,-123.108662,Al Porto Ristorante,4bb3f20af187a593b1b113f8,Italian Restaurant,49.28473688645366,-123.10943989776473,321 Water St,58
Cambie & Water,253,49.284605,-123.108662,Nu,4f78bc46e4b0c8b499507c31,Greek Restaurant,49.284207837428404,-123.10971562844897,332 Water St,88
Cambie & Water,253,49.284605,-123.108662,Brioche Urban Eatery,4aa8325ef964a520fd4f20e3,"Italian Restaurant, Café, Sandwich Spot",49.284118,-123.11001,401 W Cordova St,111
Cambie & Water,253,49.284605,-123.108662,Momo Sushi,4aa738b0f964a520584c20e3,Sushi Restaurant,49.284744,-123.110208,375 WATER St,113
Cambie & Water,253,49.284605,-123.108662,The Greedy Pig,4aaaa04ef964a520ac5620e3,American Restaurant,49.28377156863845,-123.10943290881069,307 W Cordova St,108
Cambie & Water,253,49.284605,-123.108662,Cottage Deli Cafe,4b157a15f964a5206bad23e3,Deli,49.28423306138075,-123.10736500240192,131 Water St,102
Cambie & Water,253,49.284605,-123.108662,Kitanoya Guu Otokomae,4aa7393bf964a5205b4c20e3,Japanese Restaurant,49.28457846832631,-123.11039302249901,105 - 375 Water St,125
Cambie & Water,253,49.284605,-123.108662,Revolver,4d9b41359298b1f7635b5338,Coffee Shop,49.2831867506594,-123.10928769992123,325 CAMBIE St,163
Cambie & Water,253,49.284605,-123.108662,The Cambie,4aa72f9af964a5202e4c20e3,"Pub, Hotel Bar",49.28330210503325,-123.10903533880673,300 CAMBIE St,147
Cambie & Water,253,49.284605,-123.108662,One Of A Few,4aac0373f964a5209d5b20e3,Clothing Store,49.2844447126556,-123.11022259373378,Water St,114
Cambie & Water,253,49.284605,-123.108662,Parliament Interiors,4bd497337b1876b06c5c8986,Furniture and Home Store,49.28408880430985,-123.1067847983699,2703 Main Street,147
Cambie & Water,253,49.284605,-123.108662,Aēsop,55a8261f498e1966981e0e55,Cosmetics Store,49.28384691536161,-123.1069264546356,,151
Cambie & Water,253,49.284605,-123.108662,Buro,55e8ab55498eb94323b752e4,Coffee Shop,49.284531890717474,-123.11047745551976,356 Cordova St,131
Cambie & Water,253,49.284605,-123.108662,The Flying Pig Gastown,516605a1e4b0b04b15bf0776,American Restaurant,49.28387293269142,-123.10654802244733,102 Water St,173
Cambie & Water,253,49.284605,-123.108662,Rowan Sky,4dd809cf2271c5d36d4ac1b8,Shoe Store,49.28376007109311,-123.10992085786863,334 W. Cordova St,130
Cambie & Water,253,49.284605,-123.108662,Bruce Eyewear,4abfae09f964a5209f9120e3,Miscellaneous Store,49.28367184684509,-123.10666815050872,219 Abott Street,177
Cambie & Water,253,49.284605,-123.108662,Motherland,4d3b778681258cfa1a10b25f,Men's Store,49.28432125964201,-123.11061771974136,466 West Cordova,145
Cambie & Water,253,49.284605,-123.108662,Ignite Pizzeria,5a625194b1538e3d54910a2c,Pizzeria,49.284836033113194,-123.11090498438102,508 W Cordova St.,164
Cambie & Water,253,49.284605,-123.108662,JJ Bean,4b3902ecf964a520335425e3,Coffee Shop,49.2829235333073,-123.10815505478197,146 W Cordova St.,190
Cambie & Water,253,49.284605,-123.108662,Steamworks Brewing Co,4aa6bc27f964a520df4a20e3,"Brewery, Wine Bar, Pub",49.28510690657561,-123.11144729314218,375 Water St,209
Cambie & Water,253,49.284605,-123.108662,La Taqueria,4aa84f03f964a520c15020e3,"Taco Restaurant, Mexican Restaurant",49.2830218479258,-123.11042386683688,322 W Hastings St,217
Cambie & Water,253,49.284605,-123.108662,New Amsterdam Cafe,4ac63a19f964a52046b320e3,"Café, Coffee Shop",49.28289691979302,-123.11006472134046,301 W Hastings,215
Cambie & Water,253,49.284605,-123.108662,Nuba,4aa7fe08f964a520914e20e3,"Middle Eastern Restaurant, Falafel Restaurant",49.28281170120566,-123.10958233142155,207 W HASTINGS St,210
Cambie & Water,253,49.284605,-123.108662,Haru Korean Kitchen,583766c2c0df766086890f1e,Korean Restaurant,49.283065021154364,-123.10913146867482,324 Cambie St,174
Cambie & Water,253,49.284605,-123.108662,Meat & Bread,4cc72e8b01fb236a8d70bbba,Sandwich Spot,49.282613,-123.10944,370 Cambie St,228
Cambie & Water,253,49.284605,-123.108662,The Charles Bar,4c5b5582d25320a18d69c07a,"Gastropub, Bar",49.28308890905011,-123.10837291115341,136 West Cordova St,169
Cambie & Water,253,49.284605,-123.108662,John Fluevog Shoes,4b4e020af964a520f0dd26e3,Shoe Store,49.28383676452897,-123.10580597349151,65 Water St,223
Cambie & Water,253,49.284605,-123.108662,Beat Street Records,4c8fd4e45fdf6dcb81a82b91,Record Store,49.283863279150026,-123.11122771645024,439 W Hastings,203
Cambie & Water,253,49.284605,-123.108662,Clough Club,4ecef3bb0e61efa32f596027,"Cocktail Bar, Tapas Restaurant, Lounge",49.28367258929121,-123.10647427626465,212 Abbott St.,189
Cambie & Water,253,49.284605,-123.108662,The Lamplighter Public House,4aaad8c1f964a520b25720e3,Pub,49.28377653832523,-123.10635077435637,92 Water St,191
Cambie & Water,253,49.284605,-123.108662,La Casita,4aac6f3ef964a520f05d20e3,Mexican Restaurant,49.28291694086502,-123.1069327793394,101 W Cordova St,225
Cambie & Water,253,49.284605,-123.108662,Marc Emery's: Cannabis Culture Headquarters,4bcceaa3cc8cd13acfdbc1cf,"Hobby Store, Lounge",49.28298798283381,-123.10993618912524,307 West Hastings St,202
Cambie & Water,253,49.284605,-123.108662,PureBread,54356181498e90773594c52f,Bakery,49.282422416796415,-123.10920307592875,159 W HASTINGS St,245
Cambie & Water,253,49.284605,-123.108662,Livestock,4aa800c9f964a520a34e20e3,"Shoe Store, Clothing Store",49.28322407840778,-123.10687339934739,239 Abbott St.,200
Cambie & Water,253,49.284605,-123.108662,Nemesis Coffee,5827c3091dbf6c7dd8ddfd6c,Coffee Shop,49.28259043571836,-123.11011993958962,302 W Hastings,247
Cambie & Water,253,49.284605,-123.108662,Nouvelle Nouvelle,4aac0930f964a520c65b20e3,Boutique,49.2835327896079,-123.10633178416941,209 Abbott St,206
Cambie & Water,253,49.284605,-123.108662,The Poke Guy,57d05c9c498e185ed0205e5a,Poke Restaurant,49.283786225789406,-123.11203243279263,420 Richards St,260
Helmcken & Burrard,254,49.279938,-123.127478,burgoo,588bcc59dfa6ff720232a082,Comfort Food Restaurant,49.27993292192322,-123.12752257510495,1100 Burrard Street,3
Helmcken & Burrard,254,49.279938,-123.127478,Elysian Coffee,56f700b3498ef05dcb4d26c5,Coffee Shop,49.27987,-123.127684,1100 BURRARD St,16
Helmcken & Burrard,254,49.279938,-123.127478,Starbucks Reserve,56fb1786498e8be90b4f49c4,Coffee Shop,49.280099,-123.127152,1088 Burrard St,29
Helmcken & Burrard,254,49.279938,-123.127478,The Comedy Mix,4c05c9275753c928160e3af1,Comedy Club,49.28066725295931,-123.1267322033309,1015 Burrard St,97
Helmcken & Burrard,254,49.279938,-123.127478,Subway,4b43b70af964a52068e725e3,"Sandwich Spot, Fast Food Restaurant",49.27962915950048,-123.12652321481465,1095 Hornby St,77
Helmcken & Burrard,254,49.279938,-123.127478,Patterson Chinese Restaurant,4d0197d53be26dcbfb9273e4,Chinese Restaurant,49.278815995245445,-123.12815720764704,917 Davie Street,134
Helmcken & Burrard,254,49.279938,-123.127478,Sushi Mugen,5cf5831f0d173f002c75de93,Sushi Restaurant,49.27866672607062,-123.12822557118554,903 DAVIE St,151
Helmcken & Burrard,254,49.279938,-123.127478,Sheraton Vancouver Wall Centre,4d0f2c17e2365481ec6370ea,Plaza,49.280615859770634,-123.12611288890116,1088 Burrard St,124
Helmcken & Burrard,254,49.279938,-123.127478,Breka Bakery & Cafe,52f3fa78498e7fdade825f16,"Bakery, Café",49.27849567034125,-123.1280624099068,855 Davie St,165
Helmcken & Burrard,254,49.279938,-123.127478,Guu Garden,4b4d505df964a52095d026e3,Japanese Restaurant,49.28018477856943,-123.12527276325,M101 - 888 Nelson St,162
Helmcken & Burrard,254,49.279938,-123.127478,Burrard Physiotherapy,4e1ba2511f6e5708b2226cce,Physical Therapy Clinic,49.27854315561371,-123.12772831803454,702-1190 Hornby St,156
Helmcken & Burrard,254,49.279938,-123.127478,Pacific Cinémathèque,4abec765f964a520d78f20e3,Indie Movie Theater,49.27858712594776,-123.12611139411989,1131 Howe St.,179
Helmcken & Burrard,254,49.279938,-123.127478,Bar One,4c22e99a9a67a5939a53dd87,Cocktail Bar,49.28046564330069,-123.12571571242015,1088 Burrard St,140
Helmcken & Burrard,254,49.279938,-123.127478,Gyu-Kaku Japanese BBQ,4e68206a8877085d2852133b,"Japanese Restaurant, BBQ Joint, Bar",49.28027716380092,-123.12483759025491,G3-888 Nelson St.,195
Helmcken & Burrard,254,49.279938,-123.127478,Beyond Coffee,5310faf1498e16e6b6acbadd,Coffee Shop,49.28072037704639,-123.12645418561391,1015 Burrard St,114
Helmcken & Burrard,254,49.279938,-123.127478,Joe's Grill,4ab3dc46f964a520ca6e20e3,"Diner, Breakfast Spot",49.27968459651708,-123.13004766208492,1031 Davie St.,188
Helmcken & Burrard,254,49.279938,-123.127478,Celebrities Nightclub,4aa7527cf964a520b24c20e3,Night Club,49.27943282421915,-123.12988106481679,1022 Davie St,183
Helmcken & Burrard,254,49.279938,-123.127478,Pokerrito,595bfcb4a9fe12131dd57527,Hawaiian Restaurant,49.280689376264405,-123.12499139210742,Hornby St,198
Helmcken & Burrard,254,49.279938,-123.127478,The Fountainhead Pub,4aa74216f964a520814c20e3,Gay Bar,49.27959648856557,-123.12983605554935,1025 Davie St,175
Helmcken & Burrard,254,49.279938,-123.127478,Marquis Wine Cellars,4ac3fa5df964a520b89d20e3,Wine Store,49.27950070274875,-123.13024361695004,1034 Davie St,206
Helmcken & Burrard,254,49.279938,-123.127478,Banana Leaf on Davie,4de93c9ffa76fd1168b57025,Malay Restaurant,49.279843710685654,-123.13026355685408,1043 DAVIE St,202
Helmcken & Burrard,254,49.279938,-123.127478,Nando's,4bdf33486198c9b61b4e16ff,Portuguese Restaurant,49.27799454027567,-123.12738742267,828 Davie St.,216
Helmcken & Burrard,254,49.279938,-123.127478,Starbucks,4aa95944f964a520355320e3,Coffee Shop,49.279132,-123.125593,1095 Howe Street,163
Helmcken & Burrard,254,49.279938,-123.127478,Donair Khayal,536e9bbc498edcdeb883bf54,Falafel Restaurant,49.27966024608481,-123.12977055387185,1028 Davie St,169
Helmcken & Burrard,254,49.279938,-123.127478,Honolulu Coffee,5747390b498eb02f22c63f2e,Coffee Shop,49.280303510197,-123.12473931332431,888 Nelson St,202
Helmcken & Burrard,254,49.279938,-123.127478,Vera's Burger Shack,4aa6b883f964a520cd4a20e3,Burger Joint,49.27958028470979,-123.13000883851153,1030 Davie Street,187
Helmcken & Burrard,254,49.279938,-123.127478,Shizen Ya,4b4be83af964a520fdaa26e3,"Japanese Restaurant, Sushi Restaurant",49.28088036111347,-123.12455177307127,985 Hornby St,236
Helmcken & Burrard,254,49.279938,-123.127478,Mangos Kitchen Bar,51c28ccf498e3b117e3f7f29,"Mexican Restaurant, Latin American Restaurant, Bar",49.27799229917892,-123.12662675503428,1180 Howe St,224
Helmcken & Burrard,254,49.279938,-123.127478,Firecrust,581d44acabffa14f7316e8c4,Pizzeria,49.277822500925545,-123.12750452446308,808 DAVIE St,235
Helmcken & Burrard,254,49.279938,-123.127478,Pallet Coffee Roasters,5d3a13ed0362970008f60887,"Coffee Shop, Café",49.279891432846426,-123.12378758439813,980 Howe St.,267
Helmcken & Burrard,254,49.279938,-123.127478,The Alley,5c940504de3bbf002b699ae4,"Bubble Tea Shop, Dessert Shop, Tea Room",49.280689376264405,-123.12499139210742,985 Hornby St,198
Helmcken & Burrard,254,49.279938,-123.127478,Numbers Cabaret Club,4aabf1b8f964a520165b20e3,"Night Club, Gay Bar, Karaoke Bar",49.279696132964666,-123.13036081524989,1042 Davie St.,210
Helmcken & Burrard,254,49.279938,-123.127478,One Saigon,4aa95b20f964a520405320e3,"Vietnamese Restaurant, Noodle Restaurant",49.28068236190516,-123.12479147886157,979 Hornby St,211
Helmcken & Burrard,254,49.279938,-123.127478,The Templeton,4a8e3c1af964a520371220e3,"Diner, Café, Burger Joint",49.278366335977395,-123.1245200293811,1087 GRANVILLE St,276
Helmcken & Burrard,254,49.279938,-123.127478,The Pawn Shop,5858c69676b8b2540875ab7e,Taco Restaurant,49.278089959898864,-123.1250127672106,1117 Granville Street,272
Helmcken & Burrard,254,49.279938,-123.127478,The Mexican,4da94ba44b22f071ea9b959d,"Mexican Restaurant, Bar",49.27877806840367,-123.12395347847574,1049 Granville St,286
Helmcken & Burrard,254,49.279938,-123.127478,hooked poke bar,58c70574d43907129d35bc6d,Poke Restaurant,49.2807254002944,-123.12491334896048,995 Hornby St,205
Helmcken & Burrard,254,49.279938,-123.127478,Twisted Fork Bistro,4aa7f856f964a520574e20e3,"French Restaurant, Breakfast Spot, Bakery",49.2777847752759,-123.12542968355575,1147 Granville St,281
Helmcken & Burrard,254,49.279938,-123.127478,Babylon Cafe,50a6e16de4b04ec266014d7d,Middle Eastern Restaurant,49.2796495214202,-123.12392916742716,770 Nelson St,259
Helmcken & Burrard,254,49.279938,-123.127478,Relish Gastropub & Bar,4ab5916ff964a5206c7520e3,Pub,49.280295770856135,-123.12476381484475,888 Nelson St,200
Helmcken & Burrard,254,49.279938,-123.127478,Tim Hortons / Esso,4e8d19139adf8e728c633a6f,Coffee Shop,49.279191849048466,-123.12989275911858,1205 Burrard St,193
Helmcken & Burrard,254,49.279938,-123.127478,Maple Leaf Delicatessen,4ca4e506f47ea143584b5221,Deli,49.27878006974964,-123.13001980144347,1233 Burrard Street,224
Helmcken & Burrard,254,49.279938,-123.127478,Fritz European Fry House,4aa7f689f964a5203e4e20e3,Fast Food Restaurant,49.277358249442386,-123.12650751636092,718 DAVIE St,295
Helmcken & Burrard,254,49.279938,-123.127478,Thai Basil Restaurant,4ab8356ff964a5208f7c20e3,Thai Restaurant,49.28025023962856,-123.13145291029757,1215 THURLOW St,290
Helmcken & Burrard,254,49.279938,-123.127478,Starbucks,4ab7d9eef964a520237b20e3,Coffee Shop,49.28039,-123.130908,1097 Davie St,253
Helmcken & Burrard,254,49.279938,-123.127478,Fatburger,4f29e4d7e4b02271ae59de77,Burger Joint,49.28020589106716,-123.13062835028362,1067 Davie Street,230
Helmcken & Burrard,254,49.279938,-123.127478,Sidecar Supper Club,5298166e11d2d1318c00aaba,Restaurant,49.27761646230378,-123.12578349594571,1163 Granville Street,285
Helmcken & Burrard,254,49.279938,-123.127478,Subway,4c6d40843fbf76b033ca421c,"Sandwich Spot, Fast Food Restaurant",49.27792031475761,-123.12767511107931,838 Davie Street,224
Helmcken & Burrard,254,49.279938,-123.127478,Sushi Maki,4b7e0400f964a52026df2fe3,Sushi Restaurant,49.2807254002944,-123.12491334896048,989 Hornby St.,205
Helmcken & Burrard,254,49.279938,-123.127478,Railtown Cafe,5851b11d24ca6a314aefd396,"Café, Sandwich Spot",49.28012817147069,-123.1234022001485,968 Howe St,296
Hornby & Pender,255,49.28602,-123.116624,Tim Hortons,54d00faa498e31dad99262b4,Coffee Shop,49.28598991443881,-123.11643903512606,"490 Hornby St, Unit 101",13
Hornby & Pender,255,49.28602,-123.116624,Hydra Estiatorio Mediterranean & Wine Bar,5b905c1c4acb19002cf75391,"Mediterranean Restaurant, Wine Bar, Greek Restaurant",49.28587667968689,-123.11642937548719,,21
