station_name,station_index,station_latitude,station_longitude,total_slots,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station,venue_category_group
2nd & Commercial,243,49.268616,-123.069908,22,Siddhartha's,4f73c020e4b0ab2907d5a86f,Indian Restaurant,49.266553608469415,-123.06951729511869,2066 Commercial Drive,230,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Gelateria Dolce Amore,4abd7b62f964a520958a20e3,"Ice Cream Parlor, Dessert Shop",49.27063908516336,-123.06959299426808,1588 Commercial Dr,225,Banks & Shops
2nd & Commercial,243,49.268616,-123.069908,22,Vapester Smoke Shop Ltd,4cc501299141370470b7c655,Convenience Store,49.26725928377182,-123.0699015713166,1961 Commercial Drive,150,Banks & Shops
2nd & Commercial,243,49.268616,-123.069908,22,Ollie Quinn,5a161fa9bfc6d03f260e113d,Eyecare Store,49.26726404050704,-123.06925294005522,1928 Commercial Drive,157,Banks & Shops
2nd & Commercial,243,49.268616,-123.069908,22,Mercato Dental Centre,4b2176dff964a520423c24e3,Dentist,49.27008612254722,-123.06989759193354,1617 Commercial Dr,163,Other
2nd & Commercial,243,49.268616,-123.069908,22,Sopra Sotto,5ad42c24345cbe490eba23b1,Italian Restaurant,49.271089778908326,-123.06925240052604,1510 COMMERCIAL Dr,278,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Elephant Garden Creamery,5bb2874235811b00398ffc2b,Ice Cream Parlor,49.26613644697742,-123.06940084084444,2080 commercial drive,277,Other
2nd & Commercial,243,49.268616,-123.069908,22,The Dime,4fa33d77e4b0ad74eb4a7533,Pub,49.27071297916521,-123.06965501878388,1565 Commercial Dr.,233,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Café Deux Soleils,4ad8dc03f964a5205f1521e3,Vegan and Vegetarian Restaurant,49.26603073411226,-123.06965050394044,2096 Commercial Dr.,287,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Best Falafel,4b246cdcf964a520626724e3,Falafel Restaurant,49.26665684431782,-123.06993168029796,2013 Commercial Dr,217,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Grounds for Coffee,5ceb09430e3239002bf155e5,Coffee Shop,49.26619309200332,-123.06940563757352,2088 COMMERCIAL Dr,271,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Sushi Ville,53b74121498ebfb1ade5b1cd,Japanese Restaurant,49.26632702944176,-123.0694981078528,2068 Commercial Drive,256,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,BC Liquor Store,4be22e93d27a20a12f2d8f5b,"Miscellaneous Store, Liquor Store, Pharmacy",49.27099714253554,-123.06932568836982,1508 commercial drive,267,Banks & Shops
2nd & Commercial,243,49.268616,-123.069908,22,Ugly Dumpling,5bea4dc33b8307002c18c02d,Dumpling Restaurant,49.27065729733808,-123.06929690669423,1590 Commercial Dr,231,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Divinos Wine & Tasting Room,4c154ff1a1010f473fdc4d18,French Restaurant,49.27065729733808,-123.06929690669423,Commercial Dr. @ Graveley,231,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Hanai,62243f18afa47f6c34b33031,Hawaiian Restaurant,49.27065729733808,-123.06929690669423,1590 Commercial Drive,231,Restaurants & Bars
2nd & Commercial,243,49.268616,-123.069908,22,Grandview Calvary Baptist Church,4be753df910020a13e57d514,Church,49.26987858065175,-123.06728377760068,1803 East First Ave,236,Other
2nd & Commercial,243,49.268616,-123.069908,22,Arriva Ristorante,4b722a80f964a52020722de3,Italian Restaurant,49.27085845258219,-123.06988187337552,1537 Commercial Drive,249,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Save-On-Foods,4ac93fa4f964a5205dbf20e3,"Supermarket, Grocery Store, Pharmacy",49.2547899,-123.2365047,5945 Berton Ave,21,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Wesbrook Village,503d559ae4b04ada6683794c,Shopping Mall,49.25450144467497,-123.2356045583451,,53,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Doughgirls Bakeshop,5481eefe498e3a15c818d155,Bakery,49.25454249489004,-123.23577020731592,3322 Shrum Lane,41,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Biercraft,545ef69a498e9fcea03d509d,Restaurant,49.254274963437545,-123.2355849237081,3340 Shrum Lane,72,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Menchie's,50209a59e4b072cf35a19131,"Frozen Yogurt Shop, Dessert Shop",49.25439386124167,-123.23494687071718,3358 Wesbrook Mall,101,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,BC Liquor Store,5053941ae4b0e7ceb61b41a9,Liquor Store,49.254590009101314,-123.23609121457623,3313 Shrum Lane,22,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Chef Hung Taiwanese Beef Soup Noodle,509d55a716483cbd11063e89,"Noodle Restaurant, Chinese Restaurant",49.25443916362707,-123.2362475177792,3313 Shrum Lane Unit 102,37,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Murchie's Fine Tea,588f9735ea1c0d4369138aea,Tea Room,49.254748450085934,-123.2357070178051,3309 Wesbrook Mall,36,Other
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,More Bikes,5147c2ace4b09c3bee0a8e43,Bicycle Store,49.254506399759975,-123.23584812296129,3332 Shrum,40,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Running Room,4cb5f2cce262b60c1d646be0,Sporting Goods Retail,49.25494944951364,-123.2354002616782,"3308 Wesbrook Mall, Wesbrook Village",61,Other
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Blenz Coffee,4bcb57e0511f9521a843b1c7,Coffee Shop,49.253981947981295,-123.2350732533205,3381 Wesbrook Mall,121,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Neptune Chinese Kitchen,59dd2b95ff190214a68fa30e,Chinese Restaurant,49.25423886832476,-123.23566283926404,3337 Shrum Lane,72,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Sports Illustrated Clubhouse,64e2b9419f2b2a11e34fbafe,"Sports Bar, New American Restaurant",49.25422,-123.23569,3340 Shrum Lane,72,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Freshii,585999f93ef0f62141f3721f,Vegan and Vegetarian Restaurant,49.2544006,-123.2354052,3351 Wesbrook Village,72,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Virtuous Pie,5aa5e218fd16bb3e1c95b997,Pizzeria,49.253863049560174,-123.2357113023548,3339 Shrum Lane,108,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Togo Sushi,4d0ace166c51a143ed98a635,Sushi Restaurant,49.25389418878882,-123.23538982413632,3396 Shrum Ln.,115,Restaurants & Bars
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Wesbrook Community Centre,55fdb48b498efeb05032a341,Recreation Center,49.25403149092163,-123.23750887639196,3335 Webber Lane,125,Other
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Shoppers Drug Mart,5b911f1195a722002cc66df6,"Pharmacy, Cosmetics Store, Miscellaneous Store",49.25326499293188,-123.23687510724584,5968 Webber Lane,175,Banks & Shops
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Tapestry,4c80ff2bdc018cfa7927c16c,Structure,49.25417799016252,-123.23452293220338,3338 Wesbrook Mall,139,Other
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,University Hill Secondary,530b9670498e2e56e6f4e4a8,High School,49.25485459274372,-123.23814756565062,3228 Ross Drive,140,Other
Wesbrook Village - Berton & Shrum,244,49.25478,-123.23621,28,Michael Smith Park,4c5715d3744a0f47f12ac8cb,Playground,49.25416311413002,-123.2337922347531,,188,Other
Chilco & Robson,245,49.293257,-123.138563,20,Lost Lagoon Nature House,4c42cc83520fa59359c4cbac,Museum,49.29442800457507,-123.13778586710666,Stanley Park,141,Landmarks & Museums
Chilco & Robson,245,49.293257,-123.138563,20,Stanley Park Dog Park,4d2680cdb818a35d5635838a,"Dog Park, Park",49.292866614745535,-123.13698402954464,Lagoon Dr,122,Landmarks & Museums
Chilco & Robson,245,49.293257,-123.138563,20,Tavola,4cd8423915d8b60c611f650e,Italian Restaurant,49.29171563648002,-123.13582849489543,1829 Robson St,261,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Nook,4aa97c35f964a520e35320e3,Italian Restaurant,49.291635,-123.135306,781 Denman Street,297,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Simba's Grill,4ac940fcf964a52066bf20e3,"African Restaurant, Halal Restaurant",49.29108092661109,-123.1362633460976,825 Denman St.,293,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Tetsu Sushi Bar,599e3a0c60d11b05e06bff3b,Japanese Restaurant,49.29177570633083,-123.13526815148848,775 Denman street,290,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Welcome to Vancouver Sign,638ba28d824849250a643c2a,Monument,49.29461113732357,-123.13664655089364,,204,Landmarks & Museums
Chilco & Robson,245,49.293257,-123.138563,20,Haro Street,4d5474a0cc65a1434d2f425e,Neighborhood,49.29120950215441,-123.1378968517934,,232,Other
Chilco & Robson,245,49.293257,-123.138563,20,Aerodynamic Forms In Space,5251c3f0498e1834a2480571,Public Art,49.294806713381504,-123.1360953828594,Devonian Harbour Park,248,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Tapastree Restaurant,4aa7444af964a5208b4c20e3,Tapas Restaurant,49.29184258845484,-123.13576063267324,1829 Robson Street,256,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Pho Q&M Vietnamese,622c18560671ce24711ad20c,Vietnamese Restaurant,49.29100887243455,-123.13641943162416,825 Denman Street,294,Restaurants & Bars
Chilco & Robson,245,49.293257,-123.138563,20,Lost Lagoon,4c9e48d803133704166967d5,Lake,49.295696,-123.140272,N Lagoon Dr,297,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Keefer Bar,4b77ba28f964a52064a82ee3,"Cocktail Bar, Lounge",49.27952838897546,-123.10151373745492,135 Keefer St,30,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Bao Bei,4b513a38f964a5200b4827e3,Chinese Restaurant,49.27949123563031,-123.10059451157306,163 KEEFER St,90,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Chinatown X-ray & Ultrasound,4f395c60e4b0fc67ab3b8098,Medical Center,49.27916136556484,-123.101903129759,#205 - 180 Keefer Street,20,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Vancouver Chinatown Night Market,4bf9e1d65317a5936b08027f,"Flea Market, Market",49.27949454543062,-123.10084104537964,Keefer St,73,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Juke Fried Chicken,579974d3498e5111b0131419,Fried Chicken Joint,49.2794751090544,-123.10030495820106,180 Keefer Street,110,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Dr. Sun Yat-Sen Classical Chinese Garden,4ab10d56f964a520e06720e3,"Garden, History Museum, Art Museum",49.279638907372224,-123.10346290593309,578 Carrall St,123,Landmarks & Museums
Keefer & Columbia,246,49.279342,-123.101822,14,New Town Bakery & Restaurant,4abe7fb7f964a520078e20e3,Chinese Restaurant,49.28042046714889,-123.10120452142614,148 E Pender St,127,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Say Hey Cafe,58efe3dfe65d0c63da2a8999,Sandwich Spot,49.28029362678619,-123.10110708005308,156 E Pender St,117,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Mila,5f9e060e31dae12ce077c981,"Vegan and Vegetarian Restaurant, New American Restaurant",49.279649857403626,-123.1000787469872,185 KEEFER St,130,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Chinatown BBQ,59f8e055646e387cd2411030,Chinese Restaurant,49.28054596249614,-123.10145307289554,130 E Pender St,136,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Floata Seafood Restaurant 富大海鮮酒家,4aac7e9af964a520235e20e3,"Chinese Restaurant, Dim Sum Restaurant, Seafood Restaurant",49.27938873682342,-123.1007062681141,400-180 Keefer St,81,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Chinatown Nightmarket,4c676a0cb80abe9ad13cd0e5,"Bar, Flea Market",49.279706752090895,-123.10097600641198,,73,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Virtuous Pie,57d46e7e498eeae941cbef50,Pizzeria,49.279685867683696,-123.10000068198644,583 MAIN St,137,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Fortune Sound Club,4aa7d98cf964a520974d20e3,Night Club,49.28049417240908,-123.10079468627066,147 E Pender St,148,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Pacific~Poke,5840e68326a4073fb5517d3d,Poke Restaurant,49.27911960059314,-123.09995249935552,625 Main Street,137,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Sai Woo,552e0990498eda869d5fdd47,Chinese Restaurant,49.28027301175581,-123.10102419633876,158 E Pender St,118,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Dalina,58433dcee110955af05a854c,"Café, Grocery Store, Coffee Shop",49.2787438273205,-123.10000165428558,687 Main St,147,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Livestock,53fe6bf1498e161412a3dbdb,Shoe Store,49.280520129058274,-123.1011263564406,141 Pender Street,140,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Ba Le,4b85b032f964a520e86c31e3,Sandwich Spot,49.27880045458906,-123.10000647252936,638 Main St.,144,Other
Keefer & Columbia,246,49.279342,-123.101822,14,The Boss Bakery & Restaurant,4b200812f964a520602c24e3,Bakery,49.279866931683976,-123.09975479630825,532 Main St.,160,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Dd Mau Chinatown,5ade69d4b6b04b08b917d551,Vietnamese Restaurant,49.28053030505007,-123.10072157439424,145 E Pender,154,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Jade Dynasty,4aadc6c4f964a5206c6120e3,"Dim Sum Restaurant, Chinese Restaurant",49.28045920939682,-123.10088264462463,137 East Pender Street,141,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Starbucks,55abe884498e6f9d6e1b337c,Coffee Shop,49.27962924120765,-123.09999586369332,587 Main St,136,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Modern Bartender,506748c3067d5d8cb95c3cac,Food and Beverage Retail,49.28035100761823,-123.10378921309916,28 East Pender Street,181,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Rennie Collection at Wing Sang,4b56521df964a5201b0b28e3,Art Gallery,49.28058247829844,-123.10315989137486,51 E Pender St,168,Landmarks & Museums
Keefer & Columbia,246,49.279342,-123.101822,14,Golden Garden Vietnamese Cuisine,4ab52f98f964a520177320e3,Vietnamese Restaurant,49.28017488772554,-123.0999611630581,509 Main St,163,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,The Brixton,4cf197dee3b9a0930ba93f53,"Café, Gastropub",49.27858414771572,-123.09933150307474,212 E Georgia St,199,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Propaganda Coffee,54bbec40498e8e0eafdc56c7,Coffee Shop,49.280414949052975,-123.09912566124612,209 E Pender St,228,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Mello,5dfbfde903fd76000772ca0e,Donut Shop,49.28048852893156,-123.09877089744872,223 E Pender,255,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Tim Hortons,5a19e0d13c858d332c664703,Coffee Shop,49.2792790351472,-123.09947929223527,206 Keefer Street,169,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Ming Wo Cookware,4b2ec660f964a52078e624e3,Furniture and Home Store,49.28059812011163,-123.103891380141,23 East Pender,204,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,The Ramen Butcher,54ce8759498ede96b0c2d9ad,Noodle Restaurant,49.27858320801814,-123.09870519972866,223 E GEORGIA St,241,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Treasure Green Tea Company,4e99cefcf790b2a9190a854e,"Tea Room, Gift Store",49.27865585284285,-123.0985338578914,227 East Georgia St,250,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Phnom Penh,4aa7fa85f964a520704e20e3,"Asian Restaurant, Cambodian Restaurant",49.278517207129376,-123.09821389576176,244 E Georgia St,277,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,The Union,4f03b90cf9ab88b0c1b64c89,Gastropub,49.27770514385068,-123.09913336157084,219 Union St,266,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Calabash Bistro,4c05d5ec761ac9b6fc2a2074,Caribbean Restaurant,49.281057616388814,-123.1044182716507,428 Carrall St.,267,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,London Pub,4ccbaf08c0378cfa0aed8048,Pub,49.27845914422145,-123.0997565700528,700 Main Street,179,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Straight Outta Brooklyn,590cd4fd0a464d19ef9cf8f0,Pizzeria,49.27833204119889,-123.1001288724098,648 Main Street,166,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Mr Coffee,4c912d67ae96a0935940a146,Coffee Shop,49.280345793784406,-123.10354538444489,39 E Pender St,167,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Kissa Tanto,57242c7ecd1040df61be5d0b,Japanese Restaurant,49.28041177451172,-123.09813308998554,263 East Pender St,292,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,Brickhouse Late Nite Bistro,4aa7f74ff964a520474e20e3,Dive Bar,49.27776855246173,-123.09949641962277,730 Main Street,242,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,The China Cloud,4b0f7df5f964a520ab6223e3,Music Venue,49.28003057420808,-123.09938097603192,524 Main St.,192,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Fat Mao,55d4d3c8498ea0961a75dda6,Noodle Restaurant,49.27861051916881,-123.09893432755447,217 E Georgia St.,224,Restaurants & Bars
Keefer & Columbia,246,49.279342,-123.101822,14,The Tuck Shoppe,56bf9ea3cd104a6dc01a6a78,Sandwich Spot,49.27779104012936,-123.0986225463477,237 Union St,288,Other
Keefer & Columbia,246,49.279342,-123.101822,14,Andy Livingstone Park,4aaf0264f964a520ef6320e3,"Playground, Park, Field",49.27849139254639,-123.10436842872492,89 Expo Blvd,207,Landmarks & Museums
Keefer & Columbia,246,49.279342,-123.101822,14,Chinatown,4cc1b9d6f4448cfa3ae45898,"Neighborhood, Market, Flea Market",49.27782871544616,-123.09940338134766,,242,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Umaluma,596bdd4c1fa7633567eb5e87,Dessert Shop,49.28048852893156,-123.09877089744872,,255,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Chinatown Millennium Gate,4c41e2c23735be9a081419a4,"Monument, Historic and Protected Site",49.280633785530135,-123.10490667689672,W Pender St,265,Landmarks & Museums
Keefer & Columbia,246,49.279342,-123.101822,14,Spencer Interiors,4af5d9d8f964a520cffd21e3,Furniture and Home Store,49.27813109333344,-123.0995438811202,121-7727 Beedie Way,213,Banks & Shops
Keefer & Columbia,246,49.279342,-123.101822,14,Project Space,4f6588d3e4b09ff9bd8c7516,Art Gallery,49.27845518558672,-123.09884130118084,222 E Georgia St,237,Landmarks & Museums
Rogers Tower,247,49.288682,-123.11818,18,Cactus Club Cafe,4d320c5498336dcb18401ff0,American Restaurant,49.289467666655824,-123.11767144873328,1085 CANADA Pl,94,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Starbucks,4aa94285f964a520b85220e3,Coffee Shop,49.288327,-123.117649,"1067 W Cordova St, 150",55,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Vancouver 2010 Olympic Cauldron,4b763888f964a520df432ee3,Monument,49.28939914796927,-123.1176561335418,1055 Canada Pl.,88,Landmarks & Museums
Rogers Tower,247,49.288682,-123.11818,18,Chewies Steam & Oyster Bar Coal Harbour,52831fbd11d2e6c28ac11bb9,Seafood Restaurant,49.28813536737388,-123.11795789214618,1055 W Hastings St,62,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Jack Poole Plaza,4c083508009a0f479fc2e5bf,Plaza,49.28965628946816,-123.1176209449768,Vancouver Convention Centre,115,Other
Rogers Tower,247,49.288682,-123.11818,18,Lobby Lounge and Terrace,4be4c96d2457a5936ccbaa15,"Hotel Bar, Lounge",49.28822853999107,-123.11674814066282,1038 Canada Pl,115,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Raw Bar at the Lobby Lounge,54289b98498e4ff3ed08e64b,Sushi Restaurant,49.28831636082218,-123.11688089824632,Fairmont Pacific Rim,102,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Botanist,58ffe8bdf79faa67de305c87,"Breakfast Spot, New American Restaurant",49.28827438163293,-123.1165447512124,1038 CANADA Pl,126,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Fairmont Gold Lounge,4c709b9d9375a093fcc80737,Hotel Bar,49.2882957626171,-123.1167980100043,1038 Canada Place,108,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Tap & Barrel Convention Centre,5205bfe411d2d4fd57c20095,"Gastropub, Bar",49.28973423347293,-123.117063200677,1055 Canada Pl.,142,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Giovane Café + Market + Eatery,4b859011f964a5209c6531e3,"Café, Wine Bar",49.28780575349734,-123.11706990229185,1038 Canada Pl,126,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Nightingale,572e921e498ea744e2e8a8b0,Restaurant,49.28734262115165,-123.11767449605726,1017 W Hastings St,153,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,JJ Bean,50e74e10e4b01d00f05bfd09,"Coffee Shop, Café",49.287473,-123.116787,353 Burrard St,168,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Bella Gelateria,4c23f9faf3859c74e2d66488,"Ice Cream Parlor, Dessert Shop",49.28769718513222,-123.11634386060418,1001 W Cordova St,172,Banks & Shops
Rogers Tower,247,49.288682,-123.11818,18,Fat Duck Mobile Eatery,51ba2511498e67eec5799b44,Food Truck,49.288043522827934,-123.11645196714412,,143,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Tractor,550a4aa3498ec17e9c4fcbd1,"Cafeteria, Salad Restaurant",49.28751753249862,-123.11659484141016,335 BURRARD St,173,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Digital Orca,4bf125e221072d7f4c9c208b,"Outdoor Sculpture, Public Art",49.28984872653512,-123.11652660369872,1055 Canada Pl,176,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Vancouver Christmas Market,585b4c9c9e35d328c4df8123,Christmas Market,49.289352,-123.11767,1055 Canada Pl,83,Banks & Shops
Rogers Tower,247,49.288682,-123.11818,18,Starbucks,4ad8e40af964a520b81521e3,Coffee Shop,49.287578,-123.119728,"1095 Pender Street, #102",166,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Meat & Bread,4fb14574e4b0e047b2ebf605,Sandwich Spot,49.28702890977933,-123.1186185537654,1033 W Pender St,186,Other
Rogers Tower,247,49.288682,-123.11818,18,De Dutch Vancouver Convention Centre,50172384e4b04002a22565ab,"Breakfast Spot, Café",49.29011429880097,-123.11695610037567,60 - 1055 Canada Place,182,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Showcase Restaurant and Bar,4aa9d009f964a5205b5520e3,"Restaurant, Bar",49.28807814093806,-123.1202818262412,1122 W Hastings St.,166,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Kamei Royale,576c9358cd10a371ffa40cfb,Japanese Restaurant,49.28735930333546,-123.11882748275735,1066 West Hastings Street,154,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Koffie,4d486b0211618cfade6cd423,Coffee Shop,49.28703513554545,-123.11952997573744,130 - 1050 West Pender St,207,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,59dcd857628c83352c971542,Hotel Bar,49.28807111805799,-123.12041372253992,1128 West Hastings Street,175,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Brass Fish,5e4744e38fe461000780f69b,Bar,49.28732305851849,-123.11712067301204,385 Burrard Street,169,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Caffè Artigiano,4ab830b3f964a520867c20e3,Café,49.28761062717462,-123.1205450920895,1101 West Pender St.,208,Other
Rogers Tower,247,49.288682,-123.11818,18,Green Day Salad,4b6756b5f964a520ff482be3,Salad Restaurant,49.2871277701041,-123.11945675332724,114 - 1050 W Pender St,195,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,The Vancouver Club,4aaab560f964a5200c5720e3,"Structure, Cocktail Bar, Restaurant",49.287333255617725,-123.11541317847863,915 W Hastings St,250,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Fujiya Sushi,4b675688f964a520f0482be3,Sushi Restaurant,49.2871277701041,-123.11945675332724,112-1050 W Pender St,195,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Thurlow Plaza (Vancouver Convention Centre - West),509af80be4b01246a2c7e473,Plaza,49.28995311249607,-123.11766960537042,,146,Other
Rogers Tower,247,49.288682,-123.11818,18,Blenz Coffee,4c0fc894336220a1e356ce77,Coffee Shop,49.28701949745597,-123.11790606643144,401 Burrard,185,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Marriott Pinnacle Downtown Hotel,5019d9f5e4b0c19b498f359d,Cocktail Bar,49.28781242330125,-123.12065099237176,1128 W Hastings St,203,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Mink Chocolate and Coffee,4ac7ad6cf964a52008b920e3,"Dessert Shop, Candy Store, Coffee Shop",49.28683087483629,-123.11562992705996,863 W. Hastings St.,276,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Rogue Kitchen & Wetbar,51f72928498e6c51752f589c,American Restaurant,49.28805722853448,-123.11542030774496,200 Burrard Street (Coal Harbour),211,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Heritage Asian Eatery,57f41a2e498e3b45c65cd75c,Chinese Restaurant,49.28751909636892,-123.12103159507468,1108 W Pender St,243,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,JOEY Bentall One,4b103e52f964a520206c23e3,"New American Restaurant, American Restaurant",49.28627163220164,-123.11863477913488,507 Burrard St,269,Restaurants & Bars
Rogers Tower,247,49.288682,-123.11818,18,Komagata Maru Memorial,50a40bc0e4b0e3131de3d2ad,Sculpture Garden,49.289807,-123.119587,,161,Other
Rogers Tower,247,49.288682,-123.11818,18,p2b bistro and bar,4c059b685753c928d8bf39f1,Lounge,49.2885484113161,-123.12071381924484,1133 West Hastings St,184,Other
